Brand Name,Brand Image Name,Category,Product Name,Description,Price,Product Image Name,Product Code
Mopping System's,Mopping System's Logo,Mop Handles & Fittings,V Sweeper Kit,"A dry dust control system. 

 

Designed for sweeping large smooth floor areas such as airports, hotel lobbies, shopping centres etc.

All heads are machimne washable.

Requires assembly. Complete in 1 case.",88.79,V Sweeper Kit,RS027
Mopping System's,Mopping System's Logo,Mop Handles & Fittings,Plastic Kentucky Mop Holder,"Accepts most handles.

Compression Fitting.",?,Plastic Kentucky Mop Holder,
Mopping System's,Mopping System's Logo,Mop Handles & Fittings,Exel Mop Handles,"Lightweight aluminium handle with colour coded grip & easy push fit fitting for Exel® sockets.
 

Fits all Exel® sockets",10.3,Exel Mop Handles,RS004(COLOUR)
Mopping System's,Mopping System's Logo,Mop Handles & Fittings,Alloy Handle with Plastic Kentucky Fitting,"Lightweight aluminium handle with colour coded plastic fitting already attached. For use with Kentucky mops
 

137cm x 2.4cm
",?,Alloy Handle with Plastic Kentucky Fitting,
Mopping System's,Mopping System's Logo,Mop Handles & Fittings,Wall tidy,Keep your broom cupboards tidy with this high quality push and grip system which accomodates 3 handles from 9 to 35mm diameter. Available in 5 colours including white. ,18.23,"Wall tidy
",RS020B
Mopping System's,Mopping System's Logo,Mop Handles & Fittings,Ergo-Globe Telescopic Handle,"90cm telescopic handle extends to 162cm
Clips onto trolley grips",?,Ergo-Globe Telescopic Handle,
Mopping System's,Mopping System's Logo,Wet Floor Signs,Dual Warning A Frame Floor Sign,"One side "" Cleaning in Progress"" and other side ""Caution Wet Floor""

Size:

Height: 60 cm (23.6 ins)

Width: 30 cm (11.8 ins)

Length: ( When open) 27 cm ( 10.6 ins)",?,Dual Warning A Frame Floor Sign,
Mopping System's,Mopping System's Logo,Wet Floor Signs,Hanging 'Closed For Cleaning' Door Safety Sign,"Easy to use, suits door widths from 70cm to 95cm
Sign simply ‘rolls-up’ and packs away for easy storage.
Rubber cap ends providing grip and protection against door frame.

The essential spring loaded ‘Closed for Cleaning’ warning sign. Forms a perfect barrier to prevent unwanted entry whilst cleaning is in progress. Suitable for doorways in public areas, such as airports, stations, retail outlets, hotels, offices, education facilities and factories. Manufactured from strong, resilient but flexible materials for long-life and effortless use. ",1.49,Hanging 'Closed For Cleaning' Door Safety Sign,SIGN
Mopping System's,Mopping System's Logo,Wet Floor Signs,Multi-Lingual Safety Cones,"Highly visible vivid yellow 4 sided cones to warn of slippery wet floors. Tough and durable weatherproof polypropylene for use both indoors and outdoors as required. Imprinted with industry standard wet floor sign with ‘CAUTION’ in 5 languages: English, German, French, Spanish and Dutch.
 

 

Standard Cone: • Height: 67.5cm • Width: 28cm • D: 28cm
Large Cone: • Height: 91cm • Width: 32cm • D: 32cm",47.05,Multi-Lingual Safety Cones,CT129YL
Mopping System's,Mopping System's Logo,Mop Buckets,24 Ltr Bison Bucket & Wringer,"A good quality contract bucket and wringer, at a super saver price.
 

24 litre
Colour coded",85.74,24 Ltr Bison Bucket & Wringer,RS048(COLOUR)
Mopping System's,Mopping System's Logo,Mop Buckets,20 Ltr Microspeedy Bucket & Wringer,"The speedy bucket is designed for use for ‘damp mopping’ with microfibre mops. Colour coded with an easy to use wringer, this bucket is an essential for ‘quick response’ cleaning with microfibre flat mops.",?,20 Ltr Microspeedy Bucket & Wringer,
Mopping System's,Mopping System's Logo,Mop Buckets,Ambassador Heavy Duty Steel Mop Wringer,"Gear operated, zinc coated with/without colour sided panels. Nylon pressure bars. 
 

Use with mops 350-560gm (12-20oz)",83.25,Ambassador Heavy Duty Steel Mop Wringer,ct0730(colour)
Mopping System's,Mopping System's Logo,Mop Buckets,15 Litre Professional Bucket with High Profile Wringer,High profile wringer means overspill goes back into bucket not onto the floor. ‘Caution Wet Floor’ printed on both sides. Heavy duty plastic handle Graduation marks. Colour coded.,?,15 Litre Professional Bucket with High Profile Wringer,
Mopping System's,Mopping System's Logo,Mop Buckets,12 Litre Hygiene Mop Bucket & Wringer,Contract mop bucket and wringer. Slide lip for easy pouring.,?,12 Litre Hygiene Mop Bucket & Wringer,
Mopping System's,Mopping System's Logo,Mop Buckets,15L Black Builders Bucket,"Made from sturdy polypropylene featuring an integral pouring spout, internal gradation marks, and with a strong metal handle.",?,15L Black Builders Bucket,
Mopping System's,Mopping System's Logo,Mop Buckets,Optima Industrial Heavy Duty 12 LT Mop Bucket,"Raised cone wringer, very strong, superb quality, cautionj wet floor signs warning. 

Suitable for mops 10,12,12,16, RHP and Optima 200- 300g  and all white mops.",?,Optima Industrial Heavy Duty 12 LT Mop Bucket,
Mopping System's,Mopping System's Logo,Mop Buckets,Standard 9 LT Bucket,"Fixed Handle, good durability. graduated in litres & Gallons

All colours available.",?,Standard 9 LT Bucket,
Mopping System's,Mopping System's Logo,Mop Buckets,25 Litre Mopping System with Gear Press Wringer,"25 Lt capacity for cleaning large areas.

Easy to manoeuvre, complete with colour coded gear press wringer, large carrying handle, "" Cautio Wet Floor"" on both sides of the bucket.",?,25 Litre Mopping System with Gear Press Wringer,
Mopping System's,Mopping System's Logo,Floor Squeegees & Scrapers,Zinc Plated Steel Frame Floor Squeegee,"Specially selected foam rubber squeegee provides maximum flexibility on uneven floors.
 

Recommended handle for metal squeegee - YYL*07",9.26,Zinc Plated Steel Frame Floor Squeegee,CT0720
Mopping System's,Mopping System's Logo,Floor Squeegees & Scrapers,Heavy Duty Plastic Floor Squeegees,"The professionals No.1 choice for fast and effective squeegee action to wipe and dry all hard surface floor areas. Heavy duty reinforced plastic with twin foam rubber blades and handle socket with ferrule to accept up to 25mm dia handles.
 

Now available in 5 colours
Recommended handle - Abbey Hygiene Handle",?,Heavy Duty Plastic Floor Squeegees,
Mopping System's,Mopping System's Logo,Floor Squeegees & Scrapers,Floor Scraper & replacement blades,"Stylish in appearance, removes gum and dirt from surfaces. Replacement blades available. ",?,Floor Scraper & replacement blades,
Mopping System's,Mopping System's Logo,Floor Squeegees & Scrapers,"Floor Scrapers, Kits & Accessories",A floor scraper with two choices of blade removing compacted soil or chewing gum. x1 soft blade for wood/vinyl. x1 harder grade blade for stone/ceramics.,?,"Floor Scrapers, Kits & Accessories",
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Waste Bins,25 Litre Work Place Bin,"With Swing Lid

Size:

34 x 26.5 x 53cm",?,25 Litre Work Place Bin,
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Waste Bins,50 Ltr Work Place Bin,"With Swing Lid

Size:

40 x 33 x 43 cm ",?,50 Ltr Work Place Bin,
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Waste Bins,16 Ltr Bathroom Bin,"With Pedal

Size:

29 x 33 x 43 cm ",?,16 Ltr Bathroom Bin,
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Black Refuse Sacks,26” x 44” HD02,"20 micron black High Density refuse sacks on rolls, 25 sacks per roll, 8 rolls per case

Suitable for light commercial waste, can hold up to 7kg’s20 micron black High Density refuse sacks on rolls, 25 sacks per roll, 8 rolls per case

Suitable for light commercial waste, can hold up to 7kg’s",?,26” x 44” HD02,
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Black Refuse Sacks,26” x 44” Libra,"65 micron Extra Heavy Duty black refuse sacks on rolls, 25 sacks per roll, 8 rolls per case

Suitable for commercial kitchen and industrial waste, can hold up to 21kg’s",22.27,26” x 44” Libra,TC0005
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Black Refuse Sacks,26” x 44” Pisces,"37.5 micron Standard black refuse sacks on rolls, 25 sacks per roll, 8 rolls per case

Suitable for domestic and light commercial waste, can hold up to 10kg’s",21.88,26” x 44” Pisces,TC0001
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Black Refuse Sacks,26” x 44” Gemini,"55 micron Heavy Duty black refuse sacks on rolls, 25 sacks per roll, 8 rolls per case

Suitable for commercial kitchen and industrial waste, can hold up to 17kg’s",35.62,26” x 44” Gemini,TC0013
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Black Refuse Sacks,"18"" x 29"" x 39"" HAWK","40 Micron Standard Black Refuse sacks suitable for a ""slim jim"" bin, loose 200 per case.

Suitable for domestic and light commercial waste, can hold up to 12kg’s",21.18,"18"" x 29"" x 39"" HAWK",TC0021
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Clear refuse sacks,26” x 44” HD01,"20 micron clear High Density refuse sacks on rolls, 25 sacks per roll, 8 rolls per case

Suitable for light commercial waste, can hold up to 7kg’s",?,26” x 44” HD01,
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Clear refuse sacks,26” x 44” Taurus,"40 micron Standard clear refuse sacks on rolls, 25 sacks per roll, 8 rolls per case

Suitable for domestic and light commercial waste, can hold up to 12kg’s",31.47,26” x 44” Taurus,TC0002
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Clear refuse sacks,"18"" x 29"" x 39"" Rio Grande","40 Micron Standard Clear Refuse sacks suitable for a ""slim jim"" bin, loose 200 per case.

Suitable for domestic and light commercial waste, can hold up to 12kg’s",36.7,"18"" x 29"" x 39"" Rio Grande",TC0015
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Bin Liners,"13” x 25” x 30” Bin 30 hd 100% biodegradable ""Swing Bin Liners""
","15 micron white 100% degradable High Density swing bin liners on rolls, 25 liners per roll, 20 rolls per case

Suitable for light waste, can hold up to 4.5kg’s",16.33,"13” x 25” x 30” Bin 30 hd 100% biodegradable ""Swing Bin Liners""
",TC0058
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Bin Liners,"13” x 25” x 20” Bin 20 hd 100% biodegradable ""Pedal Bin Liners""","15 micron white 100% degradable High Density pedal bin liners on rolls, 25 liners per roll, 20 rolls per case

Suitable for light waste, can hold up to 4.5kg’s",14.5,"13” x 25” x 20” Bin 20 hd 100% biodegradable ""Pedal Bin Liners""",TC0060
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Bin Liners,"11"" x 17"" x 18"" Cosmos ""Office Bin Liner""","6 micron white High Density office bin liners on rolls, loose packed 1000 per case (10 x 100)

Suitable for light office waste, can hold up to 2-3 kg’s.",17.95,"11"" x 17"" x 18"" Cosmos ""Office Bin Liner""",TC0033
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Degradable refuse sacks,26” x 44” Biod02 Clear 100% degradable,"20 micron clear 100% degradable High Density refuse sacks on rolls, 25 sacks per roll, 8 rolls per case

Disintegrates in approx. 2 years and are 100% degradable.

Suitable for light commercial waste, can hold up to 7kg’s",?,26” x 44” Biod02 Clear 100% degradable,
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Degradable refuse sacks,26” x 44” Biod01 Green 100% degradable,"20 micron green 100% degradable High Density refuse sacks on rolls, 25 sacks per roll, 8 rolls per case

Disintegrates in approx. 2 years and are 100% degradable.

Suitable for light commercial waste, can hold up to 7kg’s",?,26” x 44” Biod01 Green 100% degradable,
"Sacks,Bin Liners & Bins","Sacks,Bin Liners & Bins Logo",Wheelie bin liners,"28” x 46” x 54” Whb02 ""Black Wheelie Bin Liner""","25 micron standard duty black wheelie bin liners on rolls, 20 rolls x 6 liners per case

Light duty wheelie bin liner refuse sacks for use with standard domestic wheelie bins, helps to keep your wheelie bin clean and odour free.",?,"28” x 46” x 54” Whb02 ""Black Wheelie Bin Liner""",
